onset	duration	event_type
0.0267999999999943	14.999200000000002	fixation_cross
15.343299999999996	0.8	comprehension
15.543299999999997	0.6	turn_initiation
16.143299999999996	0.6000000000000001	production
16.743299999999998	0.7999999999999972	silence
17.543299999999995	2.4	comprehension
19.0433	0.6	turn_initiation
19.6433	1.0	production
20.8433	3.3999999999999995	production
24.2433	1.3999999999999986	silence
25.2433	0.6	turn_initiation
25.6433	1.0999999999999996	comprehension
25.8433	0.5	production
26.9433	4.300000000000001	production
31.543299999999995	1.7000000000000028	production
31.7433	0.5	comprehension
33.2433	0.5	silence
33.7433	1.8999999999999984	production
35.6433	0.3999999999999986	silence
36.0433	2.5	production
36.3433	0.6999999999999993	comprehension
38.3433	0.6	turn_initiation
38.7433	0.5	comprehension
38.9433	1.0	production
39.9433	0.3999999999999986	silence
40.2433	0.6	turn_initiation
40.3433	0.4000000000000021	comprehension
40.8433	3.6000000000000014	production
44.3433	0.6	turn_initiation
44.4433	0.3999999999999986	silence
44.8433	0.4000000000000021	comprehension
44.9433	0.5999999999999979	production
45.8433	1.1999999999999993	production
47.0433	0.5	silence
47.5433	4.5	production
52.0433	1.0	silence
53.0433	1.5	comprehension
53.4433	0.6	turn_initiation
54.0433	0.7000000000000028	production
54.7433	0.5	silence
55.2433	2.5	production
57.7433	0.3000000000000042	silence
58.0433	0.8999999999999986	production
58.9433	0.5	silence
59.4433	1.4000000000000057	production
59.9433	0.7000000000000028	comprehension
60.8433	0.3000000000000042	silence
61.1433	2.799999999999997	production
64.04329999999999	3.5	comprehension
67.7433	2.0	comprehension
69.9433	6.200000000000003	comprehension
76.1433	0.7999999999999972	silence
76.9433	2.5	comprehension
79.4433	0.4000000000000057	silence
79.8433	6.399999999999992	comprehension
86.24329999999999	1.4000000000000057	silence
87.6433	1.2999999999999972	comprehension
88.5433	0.6	turn_initiation
89.1433	2.4000000000000057	production
91.2433	0.3000000000000113	comprehension
91.8433	0.7000000000000028	production
92.8433	4.5	production
97.3433	0.4000000000000057	silence
97.6433	0.6	turn_initiation
97.7433	0.4000000000000057	comprehension
98.2433	0.8000000000000114	production
99.0433	0.5	silence
99.5433	4.599999999999994	production
104.1433	0.6000000000000085	silence
104.7433	0.5	comprehension
104.9433	0.6	turn_initiation
105.5433	1.6999999999999886	production
106.8433	0.3999999999999915	comprehension
107.2433	1.0999999999999943	silence
108.3433	2.5	production
110.8433	0.7999999999999972	silence
111.6433	3.200000000000003	production
114.4433	0.6	turn_initiation
115.0433	2.5999999999999943	production
115.0433	1.2999999999999972	comprehension
117.6433	2.5999999999999943	comprehension
120.5433	2.0999999999999943	comprehension
120.8433	0.6	turn_initiation
121.4433	4.400000000000006	production
123.2433	0.9000000000000057	comprehension
125.8433	0.6	turn_initiation
126.0433	0.3999999999999915	comprehension
126.4433	1.2999999999999972	production
127.3433	3.899999999999992	comprehension
128.24329999999998	0.8000000000000114	production
131.24329999999998	0.3000000000000113	silence
131.5433	0.8999999999999915	production
131.74329999999998	1.1000000000000083	comprehension
133.0433	3.299999999999997	production
133.3433	0.5	comprehension
136.3433	0.8000000000000114	silence
137.1433	1.7999999999999972	production
137.24329999999998	1.7000000000000028	comprehension
138.9433	2.700000000000017	silence
141.6433	2.6999999999999886	production
144.3433	0.5	silence
144.8433	0.5	comprehension
145.2433	0.6	turn_initiation
145.3433	0.5	silence
145.8433	1.700000000000017	production
147.5433	1.3000000000000114	silence
148.8433	4.900000000000006	comprehension
153.74329999999998	0.3000000000000113	silence
154.0433	1.0999999999999943	comprehension
155.1433	0.3000000000000113	silence
155.44330000000002	9.0	comprehension
160.14329999999998	0.6	turn_initiation
160.74329999999998	0.5	production
162.94330000000002	0.799999999999983	production
163.74329999999998	1.400000000000034	silence
165.1433	1.5999999999999943	comprehension
166.34330000000003	0.6	turn_initiation
166.94330000000002	1.0	production
167.94330000000002	0.3999999999999772	silence
168.3433	3.0	comprehension
171.14329999999998	0.6	turn_initiation
171.3433	0.3999999999999772	silence
171.74329999999998	0.5	production
172.1433	2.6999999999999886	comprehension
174.8433	0.5	silence
175.3433	6.400000000000006	comprehension
181.7433	0.4000000000000057	silence
182.1433	1.0999999999999943	comprehension
183.4433	2.8999999999999773	comprehension
185.7433	0.6	turn_initiation
186.3433	1.1000000000000227	production
187.4433	0.5999999999999943	silence
188.0433	3.4000000000000057	comprehension
