onset	duration	event_type
0.0210999999999899	15.000500000000002	fixation_cross
15.920000000000002	0.6000000000000001	comprehension
16.02	0.6	turn_initiation
16.62	0.6000000000000001	production
17.220000000000002	1.3000000000000007	silence
18.520000000000003	1.4	comprehension
20.42	0.6000000000000014	silence
21.020000000000003	2.2	comprehension
22.82	0.6	turn_initiation
23.42	1.1999999999999993	production
24.62	2.700000000000001	comprehension
27.32	0.3000000000000007	silence
27.62	1.0	comprehension
28.62	1.0	silence
29.02	0.6	turn_initiation
29.62	0.3000000000000007	production
29.92	0.6999999999999993	silence
30.62	2.0	comprehension
32.620000000000005	0.3999999999999986	silence
33.32	0.6000000000000014	silence
33.32	0.6	turn_initiation
33.92	3.6000000000000014	production
37.52	0.3999999999999986	silence
37.92	1.5	production
39.42	0.6000000000000014	silence
40.02	2.099999999999998	production
42.42	1.3999999999999986	production
43.82	0.6000000000000014	silence
44.42	3.3999999999999986	production
47.82	1.5	silence
49.32	1.0	production
50.32	0.6000000000000014	silence
51.22	3.0	silence
54.22	5.600000000000001	production
59.82	2.6000000000000014	silence
62.42	2.799999999999997	production
65.22	2.800000000000012	silence
68.02000000000001	0.6000000000000014	comprehension
68.62	2.0	silence
70.62	0.5999999999999943	comprehension
71.22	1.7000000000000028	silence
72.92	0.5	comprehension
73.42	0.8999999999999915	silence
74.32	1.7000000000000028	comprehension
75.32000000000001	0.6	turn_initiation
75.92	0.5	production
76.92	1.6000000000000014	comprehension
77.92000000000002	0.6	turn_initiation
78.52000000000001	0.6000000000000014	production
79.12	1.2999999999999972	silence
80.42	1.4000000000000057	production
81.82000000000001	0.6999999999999886	silence
82.52	4.200000000000003	production
86.72	1.1000000000000083	silence
87.82000000000001	4.0	production
91.82	6.400000000000006	silence
98.22	7.299999999999997	production
105.52	0.7000000000000028	silence
106.22	3.299999999999997	production
109.52	0.7999999999999972	silence
110.32	0.6999999999999886	production
111.02	0.7000000000000028	silence
111.72	1.4000000000000057	production
113.42	2.200000000000003	production
115.62	0.5999999999999943	silence
116.22	2.1000000000000085	production
118.32	0.4000000000000057	silence
118.72	1.2999999999999972	production
120.02	0.7000000000000028	silence
120.72	3.799999999999997	production
124.82	1.6999999999999886	production
126.82	2.5	production
129.32	1.0	silence
130.32	1.0999999999999943	production
131.42000000000002	0.6999999999999886	silence
132.12	1.3999999999999917	production
133.51999999999998	0.3000000000000113	silence
133.82	3.5999999999999943	production
137.42000000000002	0.5	silence
137.92000000000002	1.0999999999999943	production
139.01999999999998	3.1000000000000227	silence
142.12	2.8999999999999915	comprehension
144.12000000000003	0.6	turn_initiation
144.72000000000003	1.3999999999999773	production
146.12	0.3000000000000113	silence
146.62	3.300000000000012	silence
149.92000000000002	0.3000000000000113	production
150.22000000000003	3.599999999999966	silence
153.82	1.299999999999983	production
155.12	1.5	silence
156.62	0.8000000000000114	comprehension
157.42000000000002	0.5999999999999659	silence
158.01999999999998	6.200000000000017	comprehension
164.22000000000003	0.5999999999999659	silence
164.82	2.799999999999983	comprehension
167.62	0.6000000000000227	silence
168.22000000000003	5.399999999999977	comprehension
173.62	0.5	silence
174.12	3.6000000000000227	comprehension
177.72000000000003	0.6999999999999886	silence
178.42000000000002	2.0999999999999943	comprehension
180.82	0.799999999999983	comprehension
181.22	0.6	turn_initiation
181.82	0.799999999999983	production
181.92	0.6999999999999886	comprehension
182.62	1.1999999999999886	silence
183.82	2.1999999999999886	comprehension
186.02	1.700000000000017	silence
187.72000000000003	6.799999999999983	comprehension
194.52	0.5	silence
195.02	1.9000000000000057	comprehension
196.92	0.4000000000000057	silence
197.32	5.299999999999983	comprehension
202.62	1.5	silence
204.12	1.8000000000000114	comprehension
206.52	3.0	comprehension
209.32	0.6	turn_initiation
209.52	0.3999999999999772	silence
209.92	0.6999999999999886	production
