onset	duration	event_type
0.0	15.0	fixation_cross
15.9	0.4999999999999999	comprehension
16.799999999999997	0.6	turn_initiation
17.4	0.6000000000000001	production
18.0	0.8999999999999986	silence
18.9	1.1999999999999995	comprehension
20.1	1.599999999999998	silence
21.1	0.6	turn_initiation
21.7	5.3	production
27.0	0.5	silence
27.5	0.9000000000000004	comprehension
28.4	1.900000000000002	silence
30.3	3.599999999999998	comprehension
33.9	1.1000000000000014	silence
35.0	3.3999999999999986	comprehension
35.199999999999996	0.6	turn_initiation
35.8	0.3999999999999986	production
36.5	0.3000000000000007	production
36.8	0.4000000000000057	silence
37.2	0.4000000000000021	production
37.6	1.6000000000000014	silence
39.2	0.3000000000000007	production
39.5	0.5	silence
40.0	2.8999999999999986	production
42.9	0.3000000000000042	silence
43.2	5.400000000000002	production
48.6	0.5	silence
49.1	2.3999999999999986	production
51.7	1.6999999999999955	production
53.4	0.3000000000000042	silence
53.7	2.0999999999999943	production
56.0	1.5	production
57.7	4.399999999999999	production
62.1	0.3999999999999986	silence
62.5	3.299999999999997	production
65.8	0.4000000000000057	silence
66.2	2.0	production
68.5	3.1000000000000014	production
71.8	1.5	production
73.0	0.6	turn_initiation
73.4	0.6000000000000014	comprehension
73.6	3.699999999999996	production
77.6	2.6000000000000014	production
78.0	0.7000000000000028	comprehension
80.2	0.7000000000000028	silence
80.9	2.5999999999999943	comprehension
83.5	0.7000000000000028	silence
84.2	0.7000000000000028	comprehension
84.9	1.1999999999999886	silence
85.5	0.6	turn_initiation
86.1	2.4000000000000057	production
88.7	3.899999999999992	production
92.8	1.2000000000000028	production
94.3	3.299999999999997	production
97.6	0.5	silence
98.1	3.6000000000000085	production
101.7	0.5	silence
102.2	3.299999999999997	production
105.8	4.5	production
110.6	2.200000000000003	production
112.8	1.0	silence
113.2	0.6	turn_initiation
113.8	0.7000000000000028	comprehension
113.8	5.799999999999997	production
114.7	0.7000000000000028	comprehension
119.6	1.2000000000000028	silence
120.8	0.6000000000000085	comprehension
121.4	0.3999999999999915	silence
121.8	0.7999999999999972	comprehension
122.6	0.8000000000000114	silence
123.4	2.299999999999997	comprehension
125.7	0.8999999999999915	silence
126.0	0.6	turn_initiation
126.6	2.800000000000012	production
129.6	3.6000000000000085	production
133.2	0.5	silence
133.7	2.8999999999999915	production
136.8	3.4000000000000057	production
140.2	0.3000000000000113	silence
140.5	0.4000000000000057	production
141.1	4.300000000000011	production
145.4	0.4000000000000057	silence
145.8	4.299999999999983	production
150.1	0.4000000000000057	silence
150.5	3.6999999999999886	production
154.2	0.9000000000000057	silence
155.1	0.9000000000000057	comprehension
156.0	0.5999999999999943	silence
156.6	2.9000000000000057	comprehension
159.5	1.5	silence
160.4	0.6	turn_initiation
161.0	0.3000000000000113	production
161.3	0.3999999999999772	silence
161.7	4.0	production
165.6	0.6	turn_initiation
165.7	0.4000000000000057	silence
166.1	0.4000000000000057	comprehension
166.2	2.700000000000017	production
169.1	2.700000000000017	production
172.1	1.4000000000000057	production
172.2	1.5	comprehension
174.0	1.0	silence
175.0	0.3000000000000113	production
175.6	1.700000000000017	production
177.6	4.599999999999994	production
182.2	0.3000000000000113	silence
182.5	1.5999999999999943	production
182.7	0.6000000000000227	comprehension
184.1	0.3000000000000113	silence
184.4	4.400000000000006	production
184.5	0.6999999999999886	comprehension
189.1	2.5	production
191.6	1.4000000000000057	silence
193.0	3.4000000000000057	comprehension
196.4	0.6999999999999886	silence
197.1	3.300000000000012	comprehension
200.4	1.5999999999999943	silence
202.0	3.5999999999999943	comprehension
205.6	2.0999999999999943	silence
207.1	0.6	turn_initiation
207.7	3.4000000000000057	production
211.1	0.3000000000000113	silence
211.4	5.599999999999994	production
216.6	0.6	turn_initiation
217.2	0.5	comprehension
217.2	1.4000000000000057	production
218.8	1.3999999999999773	production
220.2	0.6000000000000227	silence
220.8	6.099999999999994	production
221.1	0.5	comprehension
227.2	6.5	production
233.9	2.6999999999999886	production
234.1	0.5999999999999943	comprehension
236.6	1.8000000000000114	comprehension
238.4	1.0	silence
239.4	5.599999999999994	comprehension
245.0	2.0999999999999943	silence
246.5	0.6	turn_initiation
247.1	1.5	production
248.6	0.3000000000000113	silence
248.9	2.0999999999999943	production
251.0	0.8000000000000114	silence
251.8	4.399999999999977	production
254.0	0.4000000000000057	comprehension
256.2	0.3000000000000113	silence
256.5	0.8000000000000114	production
257.3	0.5	silence
257.8	2.6999999999999886	production
260.5	0.3000000000000113	silence
260.8	3.5999999999999943	production
261.2	0.5	comprehension
264.4	0.5	silence
264.9	3.799999999999983	production
268.9	3.799999999999983	production
272.7	3.900000000000034	comprehension
276.6	0.3999999999999772	silence
277.0	1.0	comprehension
278.0	0.3999999999999772	silence
278.4	1.7000000000000457	comprehension
280.1	1.0	silence
281.1	1.6999999999999886	comprehension
282.8	0.3999999999999772	silence
283.2	1.6999999999999886	comprehension
284.9	0.4000000000000341	silence
285.3	1.3000000000000114	comprehension
286.6	2.2999999999999545	silence
288.29999999999995	0.6	turn_initiation
288.9	4.900000000000034	production
293.8	0.3000000000000113	silence
294.1	4.199999999999989	production
298.5	5.199999999999989	production
298.6	0.5	comprehension
303.7	0.3000000000000113	silence
304.0	3.300000000000012	production
307.3	0.8999999999999773	silence
308.2	1.6999999999999886	production
309.9	1.5	silence
311.4	2.0	comprehension
313.4	1.7000000000000457	silence
314.5	0.6	turn_initiation
315.1	1.0	production
316.1	1.0	silence
317.1	2.1999999999999886	production
319.4	7.0	production
326.4	0.6000000000000227	silence
327.0	3.1000000000000227	production
327.0	0.3999999999999772	comprehension
330.1	0.3999999999999772	silence
330.2	0.6	turn_initiation
330.5	0.5	comprehension
330.8	3.0	production
333.8	0.3999999999999772	silence
334.2	2.6999999999999886	production
336.9	0.5	silence
337.4	3.400000000000034	production
340.8	0.3000000000000113	silence
341.1	2.8999999999999773	production
341.3	0.5	comprehension
344.0	0.3000000000000113	silence
344.3	2.8999999999999773	production
347.4	3.200000000000045	production
347.7	0.4000000000000341	comprehension
350.9	1.7000000000000457	production
351.1	0.5	comprehension
352.6	2.2999999999999545	silence
354.9	0.5	comprehension
355.4	0.3000000000000113	silence
