onset	duration	event_type
0.0133000000000009	14.999999999999998	fixation_cross
15.646100000000004	0.5	comprehension
16.046100000000003	0.6	turn_initiation
16.146100000000004	0.5	silence
16.646100000000004	0.7000000000000002	production
17.646100000000004	1.5	silence
19.146100000000004	0.9000000000000004	comprehension
19.7461	0.6	turn_initiation
20.046100000000003	0.3000000000000007	silence
20.346100000000003	2.3999999999999995	production
21.74610000000001	0.3000000000000007	comprehension
23.046100000000003	1.0	production
23.446100000000005	1.3999999999999986	comprehension
24.846100000000003	0.8000000000000007	silence
25.646100000000004	5.199999999999999	production
30.846100000000003	0.6000000000000014	silence
31.446100000000005	3.3000000000000007	production
31.946100000000005	0.8000000000000007	comprehension
34.746100000000006	0.6000000000000014	silence
35.34610000000001	1.1000000000000014	production
36.4461	0.8000000000000043	silence
37.246100000000006	1.7999999999999972	production
37.6461	0.5	comprehension
39.0461	2.200000000000003	silence
41.246100000000006	4.299999999999997	production
45.5461	0.8999999999999986	silence
46.4461	0.5999999999999979	production
46.84610000000001	0.6999999999999993	comprehension
47.5461	1.3999999999999986	production
49.1461	1.2999999999999972	production
50.4461	0.3000000000000042	silence
50.746100000000006	1.6999999999999955	comprehension
50.746100000000006	0.6	turn_initiation
51.34610000000001	6.799999999999997	production
58.1461	0.5	silence
58.6461	1.0	comprehension
59.4461	0.6	turn_initiation
59.6461	0.4000000000000057	silence
60.0461	2.0	production
62.0461	1.3999999999999986	silence
63.4461	0.7000000000000028	comprehension
64.4461	0.8000000000000043	comprehension
65.24610000000001	0.3999999999999915	silence
65.6461	2.299999999999997	comprehension
67.9461	0.3000000000000113	silence
68.24610000000001	0.6000000000000014	comprehension
68.8461	1.0	silence
69.8461	3.299999999999997	comprehension
73.1461	0.7999999999999972	silence
73.9461	2.8000000000000043	comprehension
76.74610000000001	0.8999999999999915	silence
77.6461	1.5	comprehension
79.1461	0.9000000000000057	silence
80.04610000000001	9.5	comprehension
89.54610000000001	0.6	turn_initiation
89.54610000000001	0.5999999999999943	silence
90.1461	2.9000000000000057	production
93.0461	0.6	turn_initiation
93.0461	0.5	silence
93.5461	0.6999999999999886	comprehension
93.6461	5.700000000000003	production
99.3461	0.6999999999999886	silence
99.7461	0.6	turn_initiation
100.0461	0.6999999999999886	comprehension
100.3461	2.8999999999999915	production
